id,Question,Option,Answer,subject,group
11914,"Kendall and Thornton agree to form a partnership, but both agree that only Kendall will manage the business and make all business decisions and execute all contracts with third parties. After that time, Thornton then enters into a long-term service contract for the partnership with Clark, who does not know of the internal agreement. The contract of Thornton with Clark is","A. enforceable, as the partners' agreement cannot withhold statutory authority of a general partner to bind the partnership.
B. enforceable, as Clark has no knowledge of Thornton's lack of authority.
C. unenforceable, as Thornton is unauthorized to execute the contract by the partner agreement.
D. unenforceable, as Clark had an obligation to confirm Thornton's authority prior to entering into a service contract with the partnership.",B,professional_law,humanities
7676,The disco band ABBA comes from what country?,"A. Norway
B. Sweden
C. Switzerland
D. The Netherlands",B,miscellaneous,other
13058,Which of the following is NOT one of the four categories of persuasive crisis communication strategies identified by W. Timothy Coombs?,"A. ingratiation
B. downplaying
C. distancing
D. nonexistence",B,public_relations,social_sciences
6189,Our social network refers to,"A. Everyone we know
B. Those who are closest to us
C. Those who we have not yet met
D. Family members",B,human_aging,other
12005,"A city ""flow control"" ordinance mandated that all solid waste that was within the limits of the town was to be transported to a local facility in the city for processing before it could be sent to other states for further disposal. A solid waste processor sued the city in federal court claiming that the ordinance discriminated based on local economic protectionism. The city responded that the ordinance did not discriminate because it does not differentiate solid waste due to geographic origin. All solid waste, regardless of origin, must be processed and made environmentally safe at the transfer station before it leaves town. Will the federal court rule that the flow control ordinance is a discriminatory law against the free flow of interstate commerce?","A. Yes, because it allows only the favored operator to process waste that is within the limits of the town, to the exclusion of outside processors who might be interested in getting some of the business.
B. Yes, because it requires processors to come into the state to be allowed to do processing instead of being able receive the waste at their out-of-state location.
C. No, because the city did not discriminate against anyone's waste, if it was in the city limits the state from where the material originated did not come into consideration.
D. No, because the city simply wanted to assure that the solid waste leaving the area was not environmentally harmful.",A,professional_law,humanities
12806,In which of the following psychotherapies is self-disclosure by the psychologist a specifically recommended and frequently applied technique,"A. Object relations therapy
B. Transactional analysis
C. Feminist psychotherapy
D. Interpersonal therapy",C,professional_psychology,social_sciences
10798,In which of the following situations would criminal liability LEAST likely be imposed on the defendant?,"A. A defendant is an operator of a telephone answering service with positive knowledge that one of his clients was using his service to facilitate the illegal distribution of cocaine.
B. A defendant is a service station attendant who knew that the buyer of gasoline was using his product to make explosives for illegal use.
C. A defendant is a hotel registration clerk who knew that one of his regular guests was using her room for purposes of prostitution.
D. A defendant is the owner of a car that he permits a friend, whom he knows to have been drinking that night, to drive. As a consequence, the friend is involved in an accident that causes a victim's death.",D,professional_law,humanities
1522,"Encryption and decryption provide secrecy, or condentiality, but not","A. Authentication
B. Integrity
C. Privacy
D. All of the above",B,computer_security,stem
10997,"The state charged the accused with the intentional murder of a former girlfriend. He admitted to killing her, but asserted that he lacked the intent to murder, due to his suffering from a personality disorder complicated by two days of drinking alcohol heavily. The trial judge instructed the jury that ""the law presumes that a person intends the ordinary consequences of his voluntary acts."" The judge did not tell them that they had a choice or could infer another conclusion; they were told only that the law presumed it. The accused was convicted of depraved heart murder and sentenced to 100 years in prison. On appeal, the appellant argued that the court took the fact-finding task of determining criminal intent out of the jury's hands by in effect ordering them to find intent. The jury could have felt that they were being told that they had no other choice. The state supreme court affirmed the conviction, but the United States Supreme Court granted certiorari. Will the Court likely reverse the conviction?","A. Yes, because the wording of the instruction could have been viewed by jurors as a mandatory direction to find that there was intent to murder.
B. Yes, because the wording in effect caused the defendant to be a witness against himself by having him intend everything that he did.
C. No, because the defendant could raise an argument to rebut the permissible inference created by the jury instruction.
D. No, because the instruction was only a presumption that the jury did not have to consider in its deliberations.",A,professional_law,humanities
2922,Hemoglobin is a molecule that binds to both O2 and CO2. There is an allosteric relationship between the concentrations of O2 and CO2. Hemoglobin's affinity for O2,"A. decreases as blood pH decreases
B. increases as H+ concentration increases
C. increases in exercising muscle tissue
D. decreases as CO2 concentration decreases",A,high_school_biology,stem
